1314926409044,2.152015,-2.2609777,19.19107,3
1314926409083,5.7477865,0.7627395,18.196785,3
1314926409121,6.2108784,0.19068487,13.947236,3
1314926409162,5.284695,-0.9125633,10.732834,3
1314926409205,4.2904096,-0.8036005,7.7772183,3
1314926409242,2.9147544,-0.46309182,4.7126403,3
1314926409284,1.4573772,0.040861044,1.879608,3
1314926409322,-0.46309182,-0.10896278,0.08172209,3
1314926409363,-2.8330324,-1.2258313,1.3756552,3
1314926409401,-3.759216,-2.6832085,5.9793324,3
1314926409443,-1.56634,-3.336985,17.2025,3
1314926409483,0.7627395,-2.8330324,19.19107,3
1314926409523,3.636633,-0.7218784,19.041246,3
1314926409576,5.407278,0.6537767,15.745122,3
1314926409605,5.47538,0.3405087,11.454713,3
1314926409648,4.4810944,-0.08172209,7.3958488,3
1314926409686,2.5606253,-0.42223078,4.671779,3
1314926409724,0.7218784,-0.29964766,2.7921712,3
1314926409762,-0.040861044,-0.9125633,3.214402,3
1314926409803,0.50395286,-0.84446156,7.0553403,3
1314926409842,1.8387469,-0.88532263,12.258313,3
1314926409882,2.6423476,-0.50395286,15.213928,3
1314926409922,2.9556155,0.19068487,15.636159,3
1314926409963,2.3018389,0.42223078,11.495573,3
1314926410013,2.070293,0.10896278,8.853226,3
1314926410052,1.7570249,-0.6946377,8.539958,3
1314926410093,1.920469,-0.6946377,8.662541,3
1314926410129,2.2609777,-0.8036005,10.147159,3
1314926410171,2.7921712,0.27240697,11.413852,3
1314926410213,2.2201166,0.42223078,10.528529,3
1314926410253,0.84446156,0.19068487,9.534244,3
1314926410292,0.14982383,-0.3405087,8.580819,3
1314926410332,0.5720546,-0.23154591,9.00305,3
1314926410373,2.152015,0.3405087,9.847511,3
1314926410412,3.336985,0.6537767,10.378705,3
1314926410452,2.7649305,0.6946377,10.528529,3
1314926410492,0.6946377,-0.23154591,9.615966,3
1314926410532,-0.6946377,-0.7627395,8.308413,3
1314926410572,0.42223078,-0.29964766,8.921328,3
1314926410613,2.5606253,0.5720546,10.460427,3
1314926410652,3.173541,0.46309182,11.413852,3
1314926410696,2.152015,0.27240697,10.95076,3
1314926410733,1.0760075,-0.14982383,9.765789,3
1314926410772,0.8036005,-0.10896278,9.343558,3
1314926410812,1.1849703,-0.10896278,8.730643,3
1314926410851,1.6480621,0.23154591,8.539958,3
1314926410892,2.070293,0.19068487,9.575105,3
1314926410933,1.920469,-0.10896278,10.882658,3
1314926410973,1.920469,-0.29964766,12.680544,3
1314926411012,1.607201,0.040861044,12.598822,3
1314926411052,1.1849703,0.50395286,10.501288,3
1314926411098,1.4982382,0.92618364,7.9679036,3
1314926411133,1.2258313,0.6946377,5.9793324,3
1314926411177,1.0351465,0.7627395,4.0180025,3
1314926411213,1.920469,-0.53119355,8.390134,3
1314926411252,2.8738933,-0.84446156,14.328606,3
1314926411292,2.2609777,-1.1849703,16.249075,3
1314926411333,1.6480621,0.10896278,14.015338,3
1314926411371,1.607201,0.9942854,10.337844,3
1314926411412,1.3075534,0.95342433,8.308413,3
1314926411452,1.4982382,1.0760075,5.47538,3
1314926411493,1.3075534,1.3756552,3.486809,3
1314926411533,0.8036005,0.313268,3.5276701,3
1314926411572,2.6832085,-1.3756552,12.9529505,3
1314926411611,3.0237172,-1.2666923,17.161638,3
1314926411651,1.4165162,-0.42223078,16.08563,3
1314926411689,1.2666923,0.61291564,11.836082,3
1314926411729,1.3756552,0.84446156,8.812365,3
1314926411769,1.4573772,1.0760075,7.0553403,3
1314926411809,1.5390993,1.2666923,7.164303,3
1314926411849,1.7297841,1.56634,7.8180795,3
1314926411889,1.607201,1.7978859,8.689782,3
1314926411940,1.334794,1.7570249,8.580819,3
1314926411983,0.95342433,1.2258313,7.5456724,3
1314926412019,1.3075534,0.8036005,9.152874,3
1314926412068,1.7570249,0.42223078,12.026767,3
1314926412108,1.8387469,0.6537767,12.598822,3
1314926412148,1.879608,0.92618364,12.408136,3
1314926412188,1.607201,0.88532263,11.495573,3
1314926412229,1.3075534,0.6946377,10.501288,3
1314926412270,1.1168685,0.7627395,8.853226,3
1314926412310,0.84446156,0.88532263,7.205164,3
1314926412356,0.84446156,1.0351465,6.0882955,3
1314926412391,1.3075534,1.3075534,6.2789803,3
1314926412432,1.607201,0.92618364,7.246025,3
1314926412472,1.7570249,0.8036005,10.228881,3
1314926412513,1.920469,0.5720546,12.176591,3
1314926412552,1.7978859,0.5720546,13.865514,3
1314926412592,1.879608,0.84446156,13.565866,3
1314926412632,1.56634,0.7627395,11.645397,3
1314926412671,1.4573772,0.61291564,10.651112,3
1314926412712,1.3075534,0.5720546,9.80665,3
1314926412753,1.1441092,0.6537767,8.390134,3
1314926412792,0.7218784,0.7218784,6.932757,3
1314926412832,0.50395286,0.95342433,6.1291566,3
1314926412873,0.88532263,1.2666923,5.47538,3
1314926412911,1.1441092,0.7627395,7.082581,3
1314926412950,1.7570249,0.6946377,10.56939,3
1314926413002,1.920469,0.50395286,12.571581,3
1314926413042,1.9885708,0.5720546,13.402422,3
1314926413081,1.920469,0.46309182,13.402422,3
1314926413124,1.7297841,0.42223078,12.830367,3
1314926413168,1.4982382,0.50395286,11.563675,3
1314926413201,1.2258313,0.53119355,10.419566,3
1314926413243,1.1168685,0.6946377,8.962189,3
1314926413283,0.88532263,0.8036005,7.504812,3
1314926413321,0.5720546,0.92618364,6.6331096,3
1314926413362,0.5720546,1.3075534,5.47538,3
1314926413402,0.92618364,1.334794,4.944186,3
1314926413442,1.2666923,0.88532263,7.5456724,3
1314926413482,1.6480621,0.8036005,10.147159,3
1314926413523,1.6480621,0.19068487,12.340035,3
1314926413564,1.920469,0.23154591,14.818938,3
1314926413602,1.7570249,0.38136974,14.941522,3
1314926413642,1.56634,0.53119355,13.184497,3
1314926413690,1.3756552,0.42223078,11.727119,3
1314926413723,1.2666923,0.46309182,10.56939,3
1314926413761,1.0760075,0.5720546,9.193735,3
1314926413802,1.0351465,0.88532263,7.9679036,3
1314926413842,0.7627395,1.1441092,6.510526,3
1314926413882,0.6537767,1.3075534,5.7477865,3
1314926413922,0.88532263,1.7978859,4.944186,3
1314926413964,0.92618364,1.1168685,5.284695,3
1314926414008,1.334794,0.5720546,9.275456,3
1314926414049,1.4165162,0.08172209,11.75436,3
1314926414092,1.7978859,-0.10896278,14.519291,3
1314926414134,1.9477097,0.0,15.213928,3
1314926414172,1.920469,0.3405087,14.7916975,3
1314926414210,2.070293,0.50395286,13.143636,3
1314926414262,2.0294318,0.6537767,11.645397,3
1314926414303,1.7978859,0.92618364,9.847511,3
1314926414342,1.5390993,1.2258313,7.5456724,3
1314926414382,1.1441092,1.56634,5.597963,3
1314926414424,0.84446156,1.7297841,4.1814466,3
1314926414479,0.7627395,1.8387469,3.214402,3
1314926414509,0.6537767,1.1441092,4.099725,3
1314926414540,0.14982383,-0.23154591,7.273266,3
1314926414578,0.040861044,-0.9942854,12.217452,3
1314926414620,0.040861044,-1.0760075,15.554437,3
1314926414654,0.3405087,-0.5720546,16.126492,3
1314926414694,0.95342433,0.10896278,15.322891,3
1314926414732,1.6889231,0.5720546,13.33432,3
1314926414772,2.6423476,0.313268,12.176591,3
1314926414812,3.636633,0.38136974,11.495573,3
1314926414853,3.990762,0.7627395,10.337844,3
1314926414892,3.636633,1.0351465,9.112013,3
1314926414932,3.173541,1.56634,8.281172,3
1314926414972,2.3699405,2.0294318,7.3549876,3
1314926415011,1.4165162,2.1792557,6.5513873,3
1314926415054,0.08172209,2.0294318,5.597963,3
1314926415092,-0.9125633,1.920469,4.4810944,3
1314926415132,-1.920469,0.88532263,4.1814466,3
1314926415159,-1.7978859,-0.38136974,6.1291566,3
1314926415198,-0.6946377,-0.38136974,8.281172,3
1314926415240,0.50395286,-0.9125633,10.528529,3
1314926415280,1.7570249,-1.4165162,13.443283,3
1314926415322,3.336985,-1.6889231,17.502148,3
1314926415362,4.372132,-1.3075534,16.970953,3
1314926415401,3.255263,-0.23154591,13.947236,3
1314926415442,3.3778462,-0.040861044,12.639683,3
1314926415482,3.990762,0.0,11.75436,3
1314926415523,3.568531,0.23154591,10.501288,3
1314926415562,3.255263,0.6946377,8.662541,3
1314926415600,2.3699405,1.56634,6.1291566,3
1314926415647,1.3075534,1.7978859,4.372132,3
1314926415685,0.23154591,2.070293,2.982856,3
1314926415718,-0.3405087,1.9885708,1.6480621,3
1314926415759,-0.38136974,0.84446156,2.152015,3
1314926415792,0.313268,-0.7627395,6.510526,3
1314926415832,1.2666923,-1.920469,11.836082,3
1314926415872,2.5606253,-2.7240696,18.155924,3
1314926415912,3.568531,-1.525479,19.15021,3
1314926415950,3.636633,0.53119355,17.352324,3
1314926416011,3.759216,0.88532263,12.789507,3
1314926416052,3.336985,0.92618364,9.425281,3
1314926416092,2.7921712,0.9942854,7.4639506,3
1314926416137,1.7297841,1.1441092,4.944186,3
1314926416174,0.27240697,1.2666923,2.152015,3
1314926416211,-0.53119355,1.1849703,-0.53119355,3
1314926416252,-0.19068487,-0.08172209,-0.38136974,3
1314926416292,2.070293,-1.1849703,7.1234417,3
1314926416332,4.944186,-1.7570249,16.88923,3
1314926416371,5.5571017,-2.1792557,19.19107,3
1314926416412,4.9850473,0.313268,18.727978,3
1314926416452,3.255263,0.92618364,13.443283,3
1314926416493,2.2609777,0.313268,10.269742,3
1314926416532,2.2609777,0.46309182,7.8861814,3
1314926416572,1.0351465,0.3405087,5.2165933,3
1314926416612,0.3405087,1.0351465,2.6832085,3
1314926416658,0.19068487,1.4573772,-0.0,3
1314926416700,0.53119355,0.95342433,-0.84446156,3
1314926416733,2.1792557,-1.4573772,7.5865335,3
1314926416771,5.366417,-0.9942854,17.733692,3
1314926416813,5.597963,-2.3426998,19.19107,3
1314926416869,4.1814466,0.10896278,18.305748,3
1314926416898,3.5276701,0.38136974,13.824653,3
1314926416931,3.1054392,-0.040861044,11.727119,3
1314926416958,2.6014864,0.38136974,8.812365,3
1314926416988,1.7570249,0.46309182,6.782933,3
1314926417028,0.92618364,0.7218784,4.2904096,3
1314926417069,-0.10896278,1.0351465,1.4573772,3
1314926417110,-0.040861044,1.4982382,-0.42223078,3
1314926417157,0.3405087,0.42223078,0.6946377,3
1314926417188,1.7978859,-1.3075534,6.5513873,3
1314926417219,4.440233,-1.920469,15.745122,3
1314926417259,6.510526,-2.6423476,19.15021,3
1314926417299,6.1291566,-0.38136974,19.109348,3
1314926417342,4.4810944,-0.08172209,14.1787815,3
1314926417382,3.486809,0.08172209,10.991621,3
1314926417422,3.255263,-0.08172209,9.152874,3
1314926417462,2.4516625,0.14982383,6.2789803,3
1314926417503,1.1849703,0.46309182,3.214402,3
1314926417542,0.23154591,0.9942854,1.3075534,3
1314926417581,0.19068487,0.313268,2.3426998,3
1314926417622,1.7978859,-0.10896278,8.19945,3
1314926417664,3.5276701,-0.14982383,13.947236,3
1314926417698,3.568531,-0.23154591,14.9006605,3
1314926417740,2.9556155,0.14982383,13.102775,3
1314926417783,2.5606253,0.0,11.141444,3
1314926417821,2.6832085,-0.38136974,10.310603,3
1314926417862,2.7240696,-0.50395286,9.80665,3
1314926417902,2.5606253,-0.6537767,9.534244,3
1314926417940,2.4516625,-0.53119355,9.847511,3
1314926417982,2.1792557,-0.50395286,9.956474,3
1314926418022,1.9885708,-0.53119355,10.228881,3
1314926418062,2.1111538,-0.38136974,10.079058,3
1314926418100,2.3426998,-0.46309182,10.228881,3
1314926418141,2.4516625,-0.3405087,10.501288,3
1314926418183,2.3426998,-0.42223078,10.119919,3
1314926418222,2.3018389,-0.29964766,10.18802,3
1314926418263,2.2201166,-0.10896278,9.997335,3
1314926418301,2.152015,-0.040861044,9.697687,3
1314926418344,2.1792557,0.10896278,9.575105,3
1314926418387,2.0294318,0.08172209,9.656827,3
1314926418421,1.879608,0.313268,9.507003,3
1314926418462,1.8387469,0.38136974,9.575105,3
1314926418503,1.879608,0.50395286,9.915613,3
1314926418543,2.0294318,0.61291564,9.888372,3
1314926418582,2.2201166,0.61291564,9.997335,3
1314926418623,2.4516625,0.92618364,9.724928,3
1314926418663,2.7649305,1.1168685,9.302697,3
1314926418698,2.7649305,1.1441092,9.084772,3
1314926418730,2.6832085,1.2666923,8.662541,3
1314926418771,2.6014864,1.2666923,8.240311,3
1314926418812,2.4516625,1.2258313,8.158588,3
1314926418852,2.1111538,0.9942854,8.117727,3
1314926418892,1.7570249,0.6537767,9.112013,3
1314926418932,1.6889231,0.6537767,9.888372,3
1314926418986,1.56634,0.46309182,9.997335,3
1314926419021,1.879608,0.61291564,10.079058,3
1314926419062,1.920469,0.38136974,9.956474,3
1314926419100,2.3699405,0.38136974,10.18802,3
1314926419142,2.5333846,0.19068487,10.269742,3
1314926419189,2.7240696,0.19068487,10.501288,3
1314926419223,2.8330324,0.23154591,10.378705,3
1314926419262,2.7649305,0.27240697,9.888372,3
1314926419309,2.7649305,0.27240697,9.507003,3
1314926419340,2.7240696,0.313268,9.466142,3
1314926419378,2.6423476,0.313268,9.425281,3
1314926419419,2.4108016,0.19068487,9.724928,3
1314926419462,2.3426998,0.23154591,9.656827,3
1314926419502,2.152015,0.14982383,9.847511,3
1314926419542,2.152015,0.23154591,9.888372,3
1314926419583,2.1792557,0.23154591,9.697687,3
1314926419621,2.2609777,0.27240697,9.724928,3
1314926419669,2.3018389,0.313268,9.915613,3
1314926419702,2.3426998,0.27240697,10.310603,3
1314926419740,2.3699405,0.38136974,10.378705,3
1314926419781,2.4108016,0.50395286,10.651112,3
1314926419822,2.4925237,0.6946377,10.501288,3
1314926419861,2.3426998,0.7218784,10.228881,3
1314926419902,2.3426998,0.92618364,10.228881,3
1314926419940,2.2609777,1.1168685,10.119919,3
1314926419981,2.070293,1.3756552,9.997335,3
1314926420022,2.152015,1.6480621,10.079058,3
1314926420063,2.1111538,1.7570249,9.915613,3
1314926420100,2.1111538,1.9477097,9.507003,3
1314926420142,2.2609777,2.0294318,8.730643,3
1314926420183,2.3018389,2.2609777,8.390134,3
1314926420219,2.1792557,2.4925237,7.8861814,3
1314926420262,2.070293,2.5333846,7.504812,3
1314926420304,2.152015,2.7649305,7.246025,3
1314926420341,2.0294318,2.6014864,6.891896,3
1314926420382,2.152015,2.5333846,7.082581,3
1314926420424,2.3018389,2.4925237,8.117727,3
1314926420461,2.152015,2.2609777,8.240311,3
1314926420502,2.3426998,1.9885708,9.00305,3
1314926420542,2.3018389,1.8387469,9.466142,3
1314926420582,2.3426998,1.4982382,9.615966,3
1314926420622,2.4516625,1.4165162,10.269742,3
1314926420667,2.4108016,1.3075534,10.337844,3
1314926420700,2.4516625,1.1168685,10.337844,3
1314926420740,2.4108016,0.84446156,10.691973,3
1314926420782,2.4108016,0.7218784,10.651112,3
1314926420823,2.3018389,0.5720546,10.651112,3
1314926420862,2.3699405,0.42223078,11.114203,3
1314926420901,2.4925237,0.46309182,11.223166,3
1314926420940,2.4108016,0.5720546,10.732834,3
1314926420982,2.3699405,0.6537767,10.691973,3
1314926421023,2.2609777,0.8036005,10.528529,3
1314926421061,2.152015,0.9942854,10.269742,3
1314926421100,2.0294318,1.2258313,9.847511,3
1314926421143,2.0294318,1.4573772,9.697687,3
1314926421196,2.070293,1.6480621,9.697687,3
1314926421224,2.152015,1.8387469,9.615966,3
1314926421262,2.2201166,2.1111538,9.384419,3
1314926421301,2.3426998,2.3426998,9.275456,3
1314926421342,2.4925237,2.6014864,9.152874,3
1314926421382,2.6014864,2.7921712,9.112013,3
1314926421423,2.5333846,2.982856,8.894087,3
1314926421462,2.5333846,3.1463003,8.962189,3
1314926421501,2.4516625,3.2961242,8.853226,3
1314926421541,2.4925237,3.568531,8.730643,3
1314926421582,2.3426998,3.5957718,8.349273,3
1314926421621,2.3018389,3.6774938,8.308413,3
1314926421666,2.3018389,3.718355,8.158588,3
1314926421721,2.2201166,3.5957718,7.668256,3
1314926421750,1.9477097,3.3778462,6.1700177,3
1314926421768,1.2666923,2.6832085,4.4810944,3
1314926421798,0.38136974,1.8387469,3.0645783,3
1314926421838,0.040861044,1.2258313,2.4108016,3
1314926421880,1.7297841,0.53119355,5.6660647,3
1314926421921,4.2495484,0.61291564,12.789507,3
1314926421960,6.2108784,1.6480621,18.850561,3
1314926422015,6.2108784,2.7240696,19.19107,3
1314926422053,4.2904096,2.5333846,18.115063,3
1314926422093,2.2609777,1.0351465,13.402422,3
1314926422132,0.9942854,0.27240697,7.6954966,3
1314926422175,-0.14982383,-0.14982383,1.5390993,3
1314926422217,-1.4165162,0.313268,-3.0237172,3
1314926422260,-2.3018389,0.3405087,-4.3312707,3
1314926422298,-1.2258313,-0.10896278,-2.5606253,3
1314926422338,0.27240697,-0.88532263,3.173541,3
1314926422378,2.1111538,-2.3018389,15.935807,3
1314926422420,4.9850473,-0.14982383,19.19107,3
1314926422460,5.2165933,3.5276701,19.19107,3
1314926422500,3.718355,2.4108016,17.474907,3
1314926422540,2.3018389,-0.27240697,13.484144,3
1314926422580,1.1168685,-1.7570249,6.8237944,3
1314926422620,-0.7218784,-1.525479,0.42223078,3
1314926422660,-1.879608,-0.8036005,-4.140586,3
1314926422713,-2.1792557,-0.27240697,-6.3198414,3
1314926422751,-0.6537767,-0.88532263,-3.9090397,3
1314926422788,1.0760075,-1.6480621,0.88532263,3
1314926422829,2.6423476,-5.366417,16.317177,3
1314926422869,4.630918,-2.5606253,19.19107,3
1314926422909,4.7535014,3.0645783,19.109348,3
1314926422950,4.8216033,1.879608,14.246883,3
1314926422991,3.8273177,0.0,6.6331096,3
1314926423031,2.3426998,-0.6946377,1.2666923,3
1314926423071,-0.50395286,-0.9942854,-2.4925237,3
1314926423110,-3.405087,-1.6889231,-4.2904096,3
1314926423152,-2.1792557,-1.334794,-3.3642259,3
1314926423194,0.23154591,-1.7297841,2.4925237,3
1314926423231,2.982856,-3.405087,16.630445,3
1314926423271,4.7943625,-1.1849703,19.19107,3
1314926423311,3.8273177,2.8738933,18.087822,3
1314926423350,2.4516625,2.4108016,9.615966,3
1314926423393,1.7297841,0.46309182,5.8976107,3
1314926423431,1.56634,-0.42223078,5.175732,3
1314926423471,1.7570249,-0.42223078,6.891896,3
1314926423511,2.070293,-0.23154591,9.343558,3
1314926423551,1.920469,0.50395286,11.563675,3
1314926423591,1.4982382,1.1441092,11.604536,3
1314926423631,0.95342433,1.2258313,10.501288,3
1314926423675,0.53119355,1.1441092,10.038197,3
1314926423713,0.5720546,0.7627395,9.534244,3
1314926423765,0.6537767,0.6537767,9.534244,3
1314926423793,0.46309182,0.46309182,10.079058,3
1314926423831,0.19068487,0.46309182,10.800936,3
1314926423871,-0.040861044,0.6946377,11.073342,3
1314926423911,0.42223078,0.9942854,11.264028,3
1314926423950,1.7570249,1.1849703,11.686258,3
1314926423991,3.214402,1.6480621,11.917805,3
1314926424031,3.6774938,1.7297841,11.495573,3
1314926424072,3.9090397,1.8387469,11.223166,3
1314926424110,3.8273177,2.2609777,9.043911,3
1314926424171,2.8330324,2.2201166,5.5162406,3
1314926424200,0.6537767,1.3756552,2.3426998,3
1314926424228,-2.4925237,-0.08172209,0.10896278,3
1314926424268,-6.6331096,-2.070293,0.95342433,3
1314926424310,-7.9679036,-4.372132,11.182305,3
1314926424350,-3.0237172,-4.9850473,19.15021,3
1314926424391,4.7535014,-2.2201166,19.19107,3
1314926424431,12.721405,1.0760075,16.208214,3
1314926424471,15.363752,1.2258313,11.645397,3
1314926424511,11.454713,-0.42223078,7.1234417,3
1314926424551,5.7477865,-1.1441092,2.1792557,3
1314926424591,0.42223078,-1.9477097,-1.3756552,3
1314926424631,-5.597963,-3.636633,-3.636633,3
1314926424676,-9.765789,-5.325556,1.7570249,3
1314926424712,-9.00305,-5.434519,15.28203,3
1314926424752,-3.405087,-3.3642259,19.19107,3
1314926424791,5.6660647,-0.42223078,19.19107,3
1314926424832,13.33432,2.5333846,18.578154,3
1314926424873,12.14935,0.38136974,13.565866,3
1314926424911,7.3549876,-1.1168685,6.5922484,3
1314926424950,3.0237172,-1.4982382,0.14982383,3
1314926425000,-3.486809,-3.1054392,-4.0588636,3
1314926425042,-8.730643,-4.8216033,-1.0760075,3
1314926425081,-11.032481,-6.510526,8.076866,3
1314926425121,-6.8237944,-4.5628166,18.850561,3
1314926425161,0.19068487,-1.7978859,19.19107,3
1314926425203,9.234595,0.23154591,19.15021,3
1314926425242,15.091345,1.334794,17.24336,3
1314926425283,11.114203,-0.88532263,11.264028,3
1314926425321,5.325556,-1.3756552,3.8273177,3
1314926425362,0.50395286,-2.070293,-1.1168685,3
1314926425401,-6.2789803,-3.8681788,-4.2086873,3
1314926425441,-11.495573,-6.0882955,-2.0294318,3
1314926425481,-9.043911,-5.6660647,9.956474,3
1314926425521,-5.202973,-2.7513103,19.109348,3
1314926425561,-0.6537767,-1.2258313,19.19107,3
1314926425601,6.510526,1.8387469,19.19107,3
1314926425641,8.539958,0.50395286,16.88923,3
1314926425685,6.3607025,-1.0351465,9.847511,3
1314926425724,4.0180025,-1.4165162,3.1463003,3
1314926425762,1.9477097,-1.4573772,-1.3075534,3
1314926425801,-1.607201,-2.3699405,-3.9771416,3
1314926425842,-6.932757,-4.099725,-1.8387469,3
1314926425882,-10.56939,-6.3607025,8.430995,3
1314926425922,-7.5456724,-4.440233,19.000385,3
1314926425960,-2.1111538,-2.4925237,19.19107,3
1314926426003,7.9270425,0.42223078,18.891422,3
1314926426041,13.021052,-0.040861044,15.894946,3
1314926426082,11.372991,-1.2258313,9.275456,3
1314926426121,7.164303,-1.0351465,3.5276701,3
1314926426161,3.0645783,-2.1111538,-0.95342433,3
1314926426202,-2.7921712,-4.099725,-4.099725,3
1314926426241,-10.460427,-6.3607025,-1.525479,3
1314926426283,-12.299174,-6.891896,10.18802,3
1314926426322,-5.9793324,-3.1463003,19.15021,3
1314926426361,3.0237172,-0.6537767,19.19107,3
1314926426401,12.026767,3.5276701,18.278507,3
1314926426442,11.34575,1.2258313,13.484144,3
1314926426483,6.3198414,-1.1441092,8.390134,3
1314926426521,0.38136974,-2.5333846,1.6480621,3
1314926426578,-6.66035,-4.140586,-2.2609777,3
1314926426608,-7.3141265,-3.9499009,-3.1463003,3
1314926426647,0.46309182,-2.4108016,2.7921712,3
1314926426678,7.7772183,-3.173541,15.241169,3
1314926426719,9.997335,-1.1168685,19.19107,3
1314926426761,8.689782,-0.14982383,15.5135765,3
1314926426801,2.3699405,0.27240697,6.2789803,3
1314926426843,1.8387469,-1.0760075,6.1291566,3
1314926426881,2.3018389,-2.1383946,10.691973,3
1314926426922,3.173541,-2.2201166,12.217452,3
1314926426960,2.982856,-1.3075534,8.894087,3
1314926427002,4.630918,-1.525479,13.797412,3
1314926427040,6.973618,-0.7627395,18.959524,3
1314926427082,5.243834,-0.9942854,17.24336,3
1314926427122,2.7649305,-1.56634,13.143636,3
1314926427162,0.88532263,-1.9477097,6.973618,3
1314926427202,-2.3018389,-1.3756552,-1.1168685,3
1314926427241,-5.434519,-1.3756552,-5.8976107,3
1314926427286,-3.6774938,-0.50395286,-5.938472,3
1314926427321,2.2201166,0.6946377,-1.607201,3
1314926427361,7.43671,-1.4165162,10.269742,3
